STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00143537,HAYS 2 S KS US,612,38.85,-99.35,19480501,96,0,0,139,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,1,0,0,1.36,0,0,-9999,0,0,2.83,0,0,0.0,0,0,93.9,0,0,30.0,0,0,77.5,0,0,49.5,0,0,63.5,0,0
GHCND:USC00143537,HAYS 2 S KS US,612,38.85,-99.35,19480601,215,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,3,0,0,1.94,0,0,-9999,0,0,7.24,0,0,0.0,0,0,95.0,0,0,53.1,0,0,83.8,0,0,60.1,0,0,72.0,0,0
GHCND:USC00143537,HAYS 2 S KS US,612,38.85,-99.35,19480701,371,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,1,0,0,2.29,0,0,-9999,0,0,5.14,0,0,0.0,0,0,98.1,0,0,54.0,0,0,89.2,0,0,64.6,0,0,77.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310101,0,0,0,944,0,0,0,0,0,2,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0.0,0,0,72.0,0,0,-0.9,0,0,50.9,0,0,18.1,0,0,34.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310201,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.14,0,0,0.0,0,0,66.0,0,0,15.1,0,0,55.4,0,0,25.2,0,0,40.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310301,0,2,2,786,2,2,0,2,2,3,2,2,0,2,2,24,2,2,5,0,0,3,0,0,2,0,0,1.40,0,0,1,2,2,3.36,0,0,8.0,2,2,69.1,2,2,3.9,2,2,52.0,2,2,23.7,2,2,37.8,2,2
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310401,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,3,0,0,0,0,0,0.80,0,0,0,0,0,3.32,0,0,0.0,0,0,87.1,0,0,23.0,0,0,64.8,0,0,39.0,0,0,52.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310501,61,0,0,240,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,1,0,0,1.06,0,0,0,0,0,1.85,0,0,0.0,0,0,88.0,0,0,28.9,0,0,71.4,0,0,46.9,0,0,59.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310601,368,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,3.18,0,0,0,0,0,5.50,0,0,0.0,0,0,99.0,0,0,48.0,0,0,91.0,0,0,63.3,0,0,77.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310701,440,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.75,0,0,0,0,0,1.85,0,0,0.0,0,0,109.0,0,0,48.9,0,0,93.7,0,0,64.4,0,0,79.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310801,348,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,1.25,0,0,0,0,0,3.23,0,0,0.0,0,0,102.0,0,0,51.1,0,0,90.1,0,0,62.2,0,0,76.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19310901,421,0,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20,0,0,0,0,0,0.24,0,0,0.0,0,0,111.0,0,0,37.0,0,0,93.7,0,0,63.5,0,0,78.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19311001,70,0,0,190,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0.71,0,0,0,0,0,1.57,0,0,0.0,0,0,96.1,0,0,21.0,0,0,76.6,0,0,45.7,0,0,61.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19311101,0,0,0,666,0,0,0,0,0,2,0,0,0,0,0,19,0,0,8,0,0,4,0,0,0,0,0,0.80,0,0,1,0,0,3.76,0,0,7.2,0,0,87.1,0,0,10.9,0,0,54.7,0,0,30.9,0,0,42.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19311201,0,0,0,860,0,0,0,0,0,1,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0.20,0,0,0,0,0,0.54,0,0,2.6,0,0,60.1,0,0,10.9,0,0,47.5,0,0,27.0,0,0,37.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320101,0,0,0,1319,0,0,0,0,0,14,0,0,6,0,0,31,0,0,4,0,0,1,0,0,0,0,0,0.80,0,0,2,0,0,1.82,0,0,19.8,0,0,44.1,0,0,-14.1,0,0,32.0,0,0,12.7,0,0,22.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320201,0,0,0,838,0,0,0,0,0,6,0,0,1,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0.30,0,0,1,0,0,0.50,0,0,3.5,0,0,82.0,0,0,-2.0,0,0,47.5,0,0,24.6,0,0,36.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320301,0,0,0,916,0,0,0,0,0,8,0,0,2,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0.20,0,0,0,0,0,0.82,0,0,7.9,0,0,80.1,0,0,-4.0,0,0,49.3,0,0,21.4,0,0,35.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320401,27,0,0,274,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,1,0,0,1.16,0,0,0,0,0,2.32,0,0,0.0,0,0,90.0,0,0,25.0,0,0,70.7,0,0,42.6,0,0,56.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320501,81,0,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,1.28,0,0,0,0,0,3.28,0,0,0.0,0,0,91.0,0,0,33.1,0,0,79.3,0,0,49.6,0,0,64.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320601,215,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,3.49,0,0,0,0,0,8.57,0,0,0.0,0,0,96.1,0,0,53.1,0,0,84.2,0,0,60.1,0,0,72.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320701,532,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.69,0,0,0,0,0,2.03,0,0,0.0,0,0,102.9,0,0,57.0,0,0,96.4,0,0,67.8,0,0,82.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320801,423,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,3,0,0,1.70,0,0,0,0,0,5.19,0,0,0.0,0,0,98.1,0,0,55.9,0,0,91.8,0,0,65.5,0,0,78.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19320901,120,0,0,55,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,4.56,0,0,0,0,0,5.14,0,0,0.0,0,0,96.1,0,0,42.1,0,0,80.8,0,0,53.4,0,0,67.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19321001,15,0,0,351,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,1,0,0,1.57,0,0,0,0,0,1.69,0,0,0.0,0,0,88.0,0,0,24.1,0,0,69.4,0,0,38.8,0,0,54.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19321101,0,0,0,760,0,0,0,0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.12,0,0,0.7,0,0,75.0,0,0,6.1,0,0,54.3,0,0,25.0,0,0,39.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19321201,0,0,0,1175,0,0,0,0,0,10,0,0,2,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0.10,0,0,0,0,0,0.18,0,0,3.0,0,0,69.1,0,0,-15.0,0,0,39.9,0,0,14.2,0,0,27.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330101,0,0,0,839,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.07,0,0,0.0,0,0,66.9,0,0,10.9,0,0,54.7,0,0,21.0,0,0,37.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330201,0,0,0,995,0,0,0,0,0,6,0,0,6,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.21,0,0,2.0,0,0,71.1,0,0,-23.1,0,0,46.4,0,0,12.6,0,0,29.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330301,3,0,0,567,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.33,0,0,0.5,0,0,82.0,0,0,10.9,0,0,62.2,0,0,31.3,0,0,46.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330401,10,0,0,353,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,1,0,0,1,0,0,1.26,0,0,0,0,0,2.14,0,0,0.0,0,0,87.1,0,0,19.0,0,0,69.4,0,0,37.6,0,0,53.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330501,90,0,0,143,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,1.17,0,0,0,0,0,2.82,0,0,0.0,0,0,96.1,0,0,36.0,0,0,77.4,0,0,49.1,0,0,63.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330601,474,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0.61,0,0,0,0,0,1.07,0,0,0.0,0,0,111.9,0,0,48.0,0,0,97.2,0,0,64.4,0,0,80.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330701,513,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.57,0,0,0,0,0,2.12,0,0,0.0,0,0,113.0,0,0,52.0,0,0,96.3,0,0,66.7,0,0,81.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330801,378,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,1.10,0,0,0,0,0,2.73,0,0,0.0,0,0,108.0,0,0,55.0,0,0,90.3,0,0,63.9,0,0,77.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19330901,287,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0.97,0,0,0,0,0,2.03,0,0,0.0,0,0,100.9,0,0,37.0,0,0,89.1,0,0,59.2,0,0,74.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19331001,13,0,0,246,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0.0,0,0,84.9,0,0,26.1,0,0,73.6,0,0,41.2,0,0,57.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19331101,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.54,0,0,0.0,0,0,82.9,0,0,18.0,0,0,61.9,0,0,30.4,0,0,46.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19331201,0,0,0,812,0,0,0,0,0,3,0,0,0,0,0,27,0,0,1,0,0,1,0,0,1,0,0,2.15,0,0,0,0,0,2.17,0,0,0.0,0,0,73.9,0,0,6.1,0,0,53.1,0,0,24.4,0,0,38.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340101,0,0,0,893,0,0,0,0,0,3,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.29,0,0,2.8,0,0,70.0,0,0,9.0,0,0,49.3,0,0,23.0,0,0,36.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340201,0,0,0,849,0,0,0,0,0,5,0,0,1,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0.30,0,0,0,0,0,1.16,0,0,9.7,0,0,72.0,0,0,-6.0,0,0,48.0,0,0,21.2,0,0,34.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340301,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.45,0,0,5.0,0,0,82.0,0,0,5.0,0,0,59.5,0,0,26.1,0,0,42.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340401,16,0,0,293,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.37,0,0,0.0,0,0,91.0,0,0,23.0,0,0,71.6,0,0,39.9,0,0,55.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340501,196,1,1,27,1,1,14,1,1,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.61,0,0,0,0,0,1.55,0,0,0.0,0,0,102.9,1,1,39.9,0,0,85.6,1,1,55.0,0,0,70.5,1,1
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340601,452,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2,0,0,1.49,0,0,0,0,0,5.15,0,0,0.0,0,0,105.1,0,0,52.0,0,0,94.8,0,0,65.3,0,0,80.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340701,688,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.40,0,0,0,1,1,0.54,0,0,0.0,0,0,117.0,0,0,52.0,0,0,103.6,0,0,70.7,0,0,87.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340801,546,0,0,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,1.05,0,0,0,0,0,2.78,0,0,0.0,0,0,111.9,0,0,48.0,0,0,97.2,0,0,67.6,0,0,82.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19340901,110,0,0,108,0,0,5,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0.84,0,0,0,0,0,2.48,0,0,0.0,0,0,99.0,0,0,32.0,0,0,78.8,0,0,51.1,0,0,64.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19341001,35,0,0,133,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.52,0,0,0.0,0,0,95.0,0,0,25.0,0,0,77.4,0,0,46.2,0,0,61.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19341101,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0.30,0,0,0,0,0,0.75,0,0,3.5,0,0,82.9,0,0,21.9,0,0,59.4,0,0,33.3,0,0,46.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19341201,0,0,0,1030,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0.2,0,0,55.9,0,0,3.0,0,0,43.2,0,0,20.3,0,0,31.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350101,0,0,0,953,0,0,0,0,0,2,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0.0,0,0,73.0,0,0,-11.0,0,0,50.2,0,0,18.1,0,0,34.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350201,0,0,0,748,0,0,0,0,0,3,0,0,1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.28,0,0,5.0,0,0,79.0,0,0,0.0,0,0,52.0,0,0,24.4,0,0,38.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350301,5,0,0,456,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.15,0,0,0.0,0,0,86.0,0,0,14.0,0,0,65.3,0,0,35.4,0,0,50.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350401,15,0,0,404,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.21,0,0,0.0,0,0,88.0,0,0,23.0,0,0,65.3,0,0,38.7,0,0,52.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350501,34,1,1,235,1,1,1,0,0,0,0,0,0,1,1,0,1,1,8,0,0,3,0,0,3,0,0,2.18,0,0,0,0,0,6.27,0,0,0.0,0,0,91.0,0,0,37.0,1,1,68.0,0,0,48.7,1,1,58.3,1,1
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350601,179,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,1,0,0,1.10,0,0,0,0,0,5.10,0,0,0.0,0,0,95.0,0,0,41.0,0,0,81.1,0,0,59.0,0,0,70.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350701,577,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.0,0,0,109.9,0,0,55.9,0,0,99.1,0,0,68.0,0,0,83.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350801,504,0,0,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0.78,0,0,0,0,0,1.98,0,0,0.0,0,0,111.0,0,0,46.0,0,0,95.7,0,0,66.2,0,0,81.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19350901,190,0,0,56,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,3.36,0,0,0,0,0,4.52,0,0,0.0,0,0,100.0,0,0,35.1,0,0,83.8,0,0,54.9,0,0,69.4,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19351001,18,0,0,353,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0.55,0,0,0,0,0,0.99,0,0,0.0,0,0,84.9,0,0,26.1,0,0,66.7,0,0,41.5,0,0,54.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19351101,0,0,0,771,0,0,0,0,0,3,0,0,0,0,0,23,0,0,3,0,0,2,0,0,0,0,0,0.99,0,0,0,0,0,2.17,0,0,4.0,0,0,73.0,0,0,7.0,0,0,49.8,0,0,28.8,0,0,39.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19351201,0,0,0,963,0,0,0,0,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.20,0,0,1.0,0,0,60.1,0,0,10.0,0,0,45.1,0,0,22.6,0,0,33.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360101,0,0,0,1179,0,0,0,0,0,12,0,0,1,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.15,0,0,1.7,0,0,60.1,0,0,-0.9,0,0,37.9,0,0,15.8,0,0,27.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360201,0,0,0,1278,0,0,0,0,0,16,0,0,11,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0.10,0,0,0,0,0,0.20,0,0,2.0,0,0,81.0,0,0,-16.1,0,0,35.4,0,0,6.3,0,0,20.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360301,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,0,0.10,0,0,0,0,0,0.11,0,0,1.0,0,0,81.0,0,0,14.0,0,0,64.9,0,0,28.6,0,0,46.8,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360401,16,0,0,375,0,0,2,0,0,2,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,1.02,0,0,2.5,0,0,91.0,0,0,6.1,0,0,69.6,0,0,36.3,0,0,52.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360501,121,0,0,65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,2,0,0,1.52,0,0,0,0,0,5.47,0,0,0.0,0,0,95.0,0,0,39.9,0,0,77.7,0,0,55.8,0,0,66.7,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360601,359,0,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.71,0,0,0.0,0,0,113.0,0,0,50.0,0,0,91.6,0,0,61.3,0,0,76.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360701,639,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.63,0,0,0,0,0,0.74,0,0,0.0,0,0,116.1,0,0,57.9,0,0,101.5,0,0,69.8,0,0,85.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360801,596,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0.82,0,0,0,0,0,2.15,0,0,0.0,0,0,115.0,0,0,52.0,0,0,100.4,0,0,68.0,0,0,84.2,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19360901,290,0,0,76,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0.64,0,0,0,0,0,2.22,0,0,0.0,0,0,100.9,0,0,37.9,0,0,84.0,0,0,60.1,0,0,72.1,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19361001,13,0,0,353,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,1,0,0,1.10,0,0,0,0,0,2.64,0,0,0.0,0,0,88.0,0,0,23.0,0,0,67.6,0,0,40.3,0,0,54.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19361101,0,0,0,690,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0.00,0,0,0.0,0,0,73.0,0,0,12.9,0,0,58.3,0,0,25.5,0,0,41.9,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19361201,0,0,0,886,0,0,0,0,0,1,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.50,0,0,0.7,0,0,64.9,0,0,9.0,0,0,47.5,0,0,25.2,0,0,36.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370101,0,0,0,1443,0,0,0,0,0,18,0,0,8,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0.30,0,0,0,0,0,0.94,0,0,3.3,0,0,50.0,0,0,-11.0,0,0,29.1,0,0,7.7,0,0,18.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370201,0,0,0,944,0,0,0,0,0,7,0,0,1,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.39,0,0,5.0,0,0,64.0,0,0,-2.9,0,0,42.6,0,0,19.9,0,0,31.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370301,0,0,0,787,0,0,0,0,0,4,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.43,0,0,3.6,0,0,73.0,0,0,6.1,0,0,51.8,0,0,27.3,0,0,39.6,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370401,15,0,0,346,0,0,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0.20,0,0,0,0,0,0.38,0,0,0.0,0,0,97.0,0,0,18.0,0,0,70.0,0,0,37.8,0,0,54.0,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370501,154,0,0,83,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.49,0,0,0.0,0,0,100.0,0,0,37.0,0,0,81.3,0,0,53.2,0,0,67.3,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370601,317,0,0,31,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0.85,0,0,0,0,0,2.69,0,0,0.0,0,0,109.0,0,0,44.1,0,0,88.0,0,0,61.0,0,0,74.5,0,0
GHCND:USC00143527,HAYS 1 S KS US,609.9,38.86667,-99.33333,19370701,535,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,2.57,0,0,0,0,0,4.94,0,0,0.0,0,0,108.0,0,0,55.9,0,0,96.8,0,0,67.5,0,0,82.2,0,0
